user	item	rating
366	5680	10.000000
366	4607	9.000000
366	8420	7.000000
366	470	8.000000
366	4110	9.000000
367	9421	8.000000
367	180	9.000000
367	14018	6.000000
367	14137	10.000000
367	3625	8.000000
367	13409	7.000000
367	3214	7.000000
367	6636	8.000000
367	754	8.000000
367	1489	8.000000
367	8460	5.000000
367	5669	7.000000
367	1640	7.000000
367	13498	8.000000
367	375	7.000000
367	997	7.000000
367	3143	8.000000
367	10176	6.000000
367	2741	7.000000
367	4595	10.000000
367	640	5.000000
367	6663	7.000000
369	9071	10.000000
369	9037	10.000000
369	326	10.000000
369	10232	10.000000
369	6740	10.000000
369	1015	9.000000
369	10102	8.000000
369	4908	10.000000
369	9080	10.000000
369	4170	9.000000
369	7317	10.000000
369	11391	10.000000
369	342	7.000000
369	14509	9.000000
369	7758	8.000000
369	3643	9.000000
369	2184	7.000000
369	10982	7.000000
369	7671	8.000000
369	4999	7.000000
369	1169	9.000000
369	10751	7.000000
369	488	6.000000
369	632	9.000000
369	12797	9.000000
369	330	10.000000
369	9003	7.000000
369	4590	10.000000
369	6251	7.000000
369	13824	9.000000
369	15722	10.000000
369	1151	10.000000
369	6177	7.000000
369	9958	10.000000
369	13245	10.000000
369	13179	6.000000
369	520	7.000000
369	82	10.000000
369	7682	9.000000
369	6070	10.000000
369	254	9.000000
369	10966	8.000000
369	12140	10.000000
369	7330	7.000000
369	10588	10.000000
369	642	7.000000
369	15682	10.000000
369	2113	7.000000
369	2568	8.000000
369	11457	8.000000
369	5956	8.000000
369	15505	10.000000
369	3213	6.000000
369	1852	7.000000
369	5602	7.000000
369	4057	7.000000
369	15718	10.000000
369	561	10.000000
369	3632	9.000000
369	2943	9.000000
369	15691	7.000000
369	7563	10.000000
369	15706	10.000000
369	9073	10.000000
369	12517	10.000000
369	15721	10.000000
369	68	10.000000
369	4781	10.000000
369	1861	7.000000
369	12012	10.000000
369	15707	8.000000
369	7305	10.000000
369	880	8.000000
369	13053	10.000000
369	4412	7.000000
369	8719	8.000000
369	9442	6.000000
369	15696	10.000000
369	9014	8.000000
369	1551	8.000000
369	4589	7.000000
369	7775	9.000000
369	6143	10.000000
369	8597	10.000000
369	13769	9.000000
369	2672	10.000000
369	6438	9.000000
369	8	9.000000
369	6461	10.000000
369	696	10.000000
369	2477	6.000000
369	16806	10.000000
372	1097	8.000000
372	692	7.000000
372	145	9.000000
372	6787	5.000000
372	228	6.000000
372	8088	9.000000
372	13403	9.000000
372	159	9.000000
372	11361	8.000000
372	14130	6.000000
372	2566	8.000000
372	2955	8.000000
372	2597	7.000000
372	1272	5.000000
372	54	8.000000
372	8200	6.000000
372	3116	6.000000
372	1696	9.000000
372	13520	8.000000
372	894	7.000000
372	4938	4.000000
372	9386	7.000000
372	13382	8.000000
372	6278	7.000000
372	13468	9.000000
372	6161	7.000000
372	11396	8.000000
372	5931	8.000000
372	6443	8.000000
372	6444	8.000000
372	11397	6.000000
372	6440	8.000000
372	1171	10.000000
372	864	8.000000
372	2132	9.000000
372	5972	8.000000
372	2124	9.000000
372	9690	8.000000
372	13518	5.000000
372	3279	7.000000
372	2127	9.000000
376	10548	8.000000
376	485	5.000000
376	1559	7.000000
376	7120	8.000000
376	6861	7.000000
376	9034	7.000000
376	10771	8.000000
376	7195	9.000000
376	15829	5.000000
376	14880	9.000000
376	6547	8.000000
376	4234	10.000000
376	3322	9.000000
376	15031	10.000000
376	5560	9.000000
376	8341	10.000000
376	5323	8.000000
376	4011	8.000000
376	4010	8.000000
376	15679	9.000000
376	10602	6.000000
376	5142	8.000000
376	4362	8.000000
376	10772	5.000000
376	13016	9.000000
376	14494	9.000000
376	6296	6.000000
377	8036	9.000000
377	4265	10.000000
377	13577	10.000000
377	6235	10.000000
377	13004	10.000000
377	14563	10.000000
377	15852	9.000000
377	12979	10.000000
377	12917	10.000000
377	14083	10.000000
377	14656	9.000000
377	14076	10.000000
377	14926	9.000000
377	15557	10.000000
377	15848	10.000000
377	5540	9.000000
377	15849	10.000000
377	15568	10.000000
377	5277	5.000000
377	10157	9.000000
377	6009	8.000000
377	15779	9.000000
377	1398	10.000000
377	12262	9.000000
377	14214	10.000000
377	3878	10.000000
377	15855	7.000000
377	3601	9.000000
377	2805	10.000000
377	13964	10.000000
377	14014	9.000000
377	12900	10.000000
377	11723	9.000000
377	7582	5.000000
383	14273	9.000000
383	4174	5.000000
383	8097	8.000000
383	1034	7.000000
383	8231	8.000000
383	2833	7.000000
383	4083	10.000000
383	1647	9.000000
383	2169	8.000000
383	1203	8.000000
383	39	9.000000
383	11328	7.000000
383	3274	6.000000
383	7431	10.000000
383	6632	9.000000
383	15201	9.000000
383	10467	8.000000
383	9759	9.000000
383	13950	8.000000
383	10747	9.000000
384	4047	8.000000
384	7986	9.000000
384	1200	5.000000
384	2934	9.000000
384	4280	10.000000
384	7458	9.000000
384	1115	10.000000
384	2533	10.000000
384	6614	10.000000
384	7301	10.000000
384	3643	10.000000
384	15912	7.000000
384	1142	5.000000
384	6302	9.000000
384	150	9.000000
384	13102	10.000000
384	14882	5.000000
384	7125	9.000000
384	3446	8.000000
384	5203	5.000000
384	809	9.000000
384	2156	9.000000
384	2282	10.000000
384	11936	9.000000
384	1481	8.000000
384	776	10.000000
384	2082	5.000000
384	8470	9.000000
384	14364	5.000000
384	962	9.000000
384	407	10.000000
384	120	8.000000
384	121	10.000000
384	122	5.000000
384	3225	7.000000
384	10672	8.000000
384	5763	5.000000
384	1221	8.000000
384	4244	5.000000
384	478	9.000000
384	2046	9.000000
384	2592	9.000000
384	2591	9.000000
384	611	8.000000
384	60	7.000000
384	8547	9.000000
384	388	10.000000
384	7691	9.000000
384	10776	10.000000
384	11968	9.000000
384	4215	9.000000
384	6581	9.000000
384	129	5.000000
384	13371	9.000000
384	11775	9.000000
384	6383	5.000000
384	7373	8.000000
384	1340	5.000000
384	11078	7.000000
384	1651	5.000000
384	1427	10.000000
384	3196	5.000000
384	5135	5.000000
384	4209	9.000000
384	1236	10.000000
384	1063	9.000000
384	6079	5.000000
384	10159	10.000000
384	10700	5.000000
384	569	9.000000
384	5879	5.000000
384	3790	9.000000
384	14829	5.000000
384	9721	10.000000
384	6482	8.000000
384	15904	10.000000
384	38	10.000000
384	10795	10.000000
384	236	8.000000
385	10282	10.000000
385	3849	6.000000
385	5777	3.000000
385	10689	10.000000
385	1500	4.000000
385	1481	10.000000
385	407	9.000000
385	122	8.000000
385	4946	9.000000
385	243	10.000000
385	2610	8.000000
385	1640	10.000000
385	536	10.000000
385	2658	7.000000
385	3315	4.000000
385	526	7.000000
385	9281	8.000000
385	5377	8.000000
385	459	9.000000
385	14348	7.000000
385	13198	7.000000
385	9889	7.000000
385	1703	7.000000
385	5294	8.000000
385	570	10.000000
385	138	6.000000
385	15918	7.000000
386	1329	9.000000
386	1347	9.000000
386	660	10.000000
386	14684	10.000000
386	1586	7.000000
386	1136	8.000000
386	757	10.000000
386	3023	10.000000
386	13991	4.000000
386	3696	8.000000
386	5118	9.000000
386	15927	9.000000
386	2429	9.000000
386	3350	8.000000
386	13469	7.000000
386	11905	6.000000
386	1787	4.000000
386	5440	10.000000
386	15926	9.000000
386	15102	8.000000
386	930	10.000000
388	9746	9.000000
388	5720	9.000000
388	4071	10.000000
388	12754	9.000000
388	297	10.000000
388	2235	9.000000
388	533	10.000000
388	2281	9.000000
388	15952	7.000000
388	1738	8.000000
388	15949	9.000000
388	8088	10.000000
388	2173	7.000000
388	2926	9.000000
388	15228	9.000000
388	320	9.000000
388	938	10.000000
388	536	7.000000
388	967	9.000000
388	177	6.000000
388	3552	5.000000
388	8174	7.000000
388	1216	8.000000
388	1268	7.000000
388	8234	9.000000
388	8484	9.000000
388	15473	9.000000
388	1696	9.000000
388	5404	10.000000
388	5403	10.000000
388	5402	10.000000
388	7056	10.000000
388	6918	9.000000
388	7706	10.000000
388	10195	9.000000
388	13860	10.000000
388	9828	6.000000
388	13382	9.000000
388	13207	8.000000
388	3145	10.000000
388	4988	8.000000
388	9385	8.000000
388	13210	7.000000
388	11394	9.000000
388	3760	9.000000
388	6901	8.000000
388	10842	2.000000
388	9121	7.000000
388	9138	8.000000
388	9124	5.000000
388	5796	7.000000
388	9693	8.000000
388	9797	6.000000
388	2226	7.000000
388	197	9.000000
388	13610	6.000000
388	2650	10.000000
388	9627	8.000000
388	9628	7.000000
388	3774	9.000000
388	14775	8.000000
388	9145	9.000000
388	1992	3.000000
388	2127	10.000000
391	3579	7.000000
391	6998	6.000000
391	15789	1.000000
391	8376	10.000000
391	4407	10.000000
391	4141	8.000000
391	10168	8.000000
391	10656	5.000000
391	11668	8.000000
391	2566	9.000000
391	2377	9.000000
391	948	7.000000
391	7718	9.000000
391	9596	8.000000
391	14711	8.000000
391	2602	10.000000
391	7832	10.000000
391	1440	9.000000
391	15983	5.000000
391	1955	10.000000
391	15982	7.000000
391	4709	8.000000
391	9099	7.000000
391	8758	8.000000
391	10546	10.000000
391	9122	6.000000
391	55	7.000000
391	7292	7.000000
391	10203	8.000000
391	1960	8.000000
392	624	6.000000
392	2332	10.000000
392	228	9.000000
392	4089	7.000000
392	6748	7.000000
392	3666	8.000000
392	4162	8.000000
392	1625	7.000000
392	407	9.000000
392	9633	5.000000
392	504	10.000000
392	8704	5.000000
392	4018	7.000000
392	8895	7.000000
392	6990	10.000000
392	2254	4.000000
392	7476	9.000000
392	1131	8.000000
392	1962	7.000000
392	850	7.000000
392	696	8.000000
394	14276	9.000000
394	7002	8.000000
394	13386	9.000000
394	2382	7.000000
394	15709	5.000000
394	493	9.000000
394	7323	8.000000
394	1232	5.000000
394	16024	5.000000
394	4710	9.000000
394	3453	10.000000
394	424	10.000000
394	2640	8.000000
394	15	10.000000
394	5368	10.000000
394	1690	9.000000
394	1835	9.000000
394	13584	10.000000
394	1900	10.000000
394	652	9.000000
394	5698	9.000000
394	7329	10.000000
394	9656	5.000000
394	15710	5.000000
394	1041	6.000000
394	2843	9.000000
394	12469	10.000000
394	16021	8.000000
394	64	10.000000
394	15130	8.000000
394	11364	10.000000
394	3062	8.000000
394	1273	9.000000
394	4262	8.000000
394	6016	10.000000
394	12091	9.000000
394	3516	9.000000
394	139	10.000000
394	56	10.000000
394	1104	10.000000
394	5666	9.000000
394	14594	10.000000
396	3758	2.000000
396	8087	9.000000
396	4298	10.000000
396	145	7.000000
396	281	8.000000
396	440	5.000000
396	819	6.000000
396	2100	9.000000
396	9282	10.000000
396	2423	6.000000
396	2555	2.000000
396	5867	6.000000
396	3387	7.000000
396	2597	7.000000
396	6214	8.000000
396	1443	7.000000
396	507	5.000000
396	5120	3.000000
396	60	6.000000
396	2583	6.000000
396	1535	10.000000
396	299	6.000000
396	2201	8.000000
400	594	9.000000
400	16089	5.000000
400	17062	10.000000
400	5961	7.000000
400	10315	7.000000
400	4015	5.000000
400	14770	4.000000
400	4843	6.000000
400	1667	10.000000
400	3052	5.000000
400	10	4.000000
400	9215	8.000000
400	1625	6.000000
400	4319	10.000000
400	5236	7.000000
400	5271	8.000000
400	1302	9.000000
400	1199	10.000000
400	298	5.000000
400	9460	5.000000
400	5026	6.000000
400	8197	10.000000
400	2610	8.000000
400	1911	7.000000
400	5240	10.000000
400	948	10.000000
400	5032	10.000000
400	25	8.000000
400	256	6.000000
400	1203	8.000000
400	2573	8.000000
400	9023	7.000000
400	1681	10.000000
400	7766	10.000000
400	727	10.000000
400	11316	5.000000
400	2035	8.000000
400	3503	10.000000
400	6875	10.000000
400	1581	10.000000
400	8308	10.000000
400	7550	10.000000
400	314	9.000000
400	212	10.000000
400	1416	8.000000
400	1419	7.000000
400	9909	4.000000
400	1339	7.000000
400	5294	6.000000
400	9576	5.000000
400	1260	8.000000
400	2843	10.000000
400	3378	10.000000
400	5654	10.000000
400	1082	7.000000
400	10094	8.000000
400	12881	7.000000
400	9246	8.000000
400	12882	8.000000
400	5816	9.000000
400	6114	7.000000
400	223	8.000000
400	3164	7.000000
400	13511	6.000000
400	10138	10.000000
400	2259	10.000000
400	10484	8.000000
400	891	5.000000
400	15888	8.000000
400	66	9.000000
400	13050	6.000000
400	4169	6.000000
400	16078	5.000000
400	11019	10.000000
400	6288	8.000000
400	56	5.000000
400	5196	5.000000
400	14735	9.000000
400	1891	7.000000
400	7130	10.000000
400	903	9.000000
400	15206	6.000000
400	10316	7.000000
400	2378	5.000000
400	5779	9.000000
400	143	10.000000
400	764	10.000000
400	4931	10.000000
400	4852	9.000000
401	387	8.000000
401	4150	9.000000
401	2903	9.000000
401	74	7.000000
401	369	10.000000
401	389	8.000000
401	1547	7.000000
401	228	7.000000
401	6748	8.000000
401	4876	7.000000
401	2282	8.000000
401	2552	6.000000
401	7181	7.000000
401	777	9.000000
401	1414	7.000000
401	706	9.000000
401	5802	5.000000
401	5234	8.000000
401	4776	7.000000
401	595	9.000000
401	1244	7.000000
401	6419	5.000000
401	14351	6.000000
401	5439	8.000000
401	904	7.000000
401	6724	7.000000
401	13642	9.000000
403	1234	10.000000
403	1665	9.000000
403	4908	10.000000
403	8796	10.000000
403	14498	7.000000
403	8949	10.000000
403	1925	10.000000
403	5469	10.000000
403	1281	10.000000
403	14032	10.000000
403	290	1.000000
403	3764	10.000000
403	7051	10.000000
403	3321	10.000000
403	8482	10.000000
403	9508	10.000000
403	16125	8.000000
403	12005	6.000000
403	5124	10.000000
403	4733	9.000000
403	707	10.000000
403	15350	9.000000
403	8569	10.000000
403	123	10.000000
403	577	10.000000
403	4452	5.000000
403	11745	10.000000
403	16110	10.000000
403	16024	10.000000
403	3987	7.000000
403	14454	9.000000
403	12365	10.000000
403	4088	10.000000
403	14491	10.000000
403	10375	10.000000
403	5191	10.000000
403	11809	10.000000
403	863	10.000000
403	10066	10.000000
403	3564	10.000000
403	4928	10.000000
403	8307	8.000000
403	6148	10.000000
403	1030	10.000000
403	561	10.000000
403	4708	10.000000
403	1966	7.000000
403	2760	10.000000
403	12497	8.000000
403	11022	10.000000
403	6858	10.000000
403	1427	10.000000
403	12469	10.000000
403	595	5.000000
403	9073	10.000000
403	14231	10.000000
403	16124	9.000000
403	6402	10.000000
403	13170	10.000000
403	9247	10.000000
403	10546	10.000000
403	12413	10.000000
403	1564	8.000000
403	3262	5.000000
403	15958	10.000000
403	522	10.000000
403	15638	10.000000
403	799	10.000000
403	8298	10.000000
403	4169	5.000000
403	1923	10.000000
403	12229	6.000000
405	1843	7.000000
405	3381	7.000000
405	4442	8.000000
405	6502	9.000000
405	2382	8.000000
405	3288	8.000000
405	3684	8.000000
405	996	7.000000
405	888	8.000000
405	1269	8.000000
405	3266	7.000000
405	643	9.000000
405	9	7.000000
405	6848	9.000000
405	16139	8.000000
405	6649	7.000000
405	378	8.000000
405	938	9.000000
405	3372	8.000000
405	1459	8.000000
405	4498	8.000000
405	3070	8.000000
405	9274	8.000000
405	4497	7.000000
405	3754	7.000000
405	5026	8.000000
405	11578	6.000000
405	464	6.000000
405	2610	7.000000
405	8077	8.000000
405	1050	8.000000
405	8656	8.000000
405	4494	9.000000
405	7800	7.000000
405	4789	10.000000
405	8871	7.000000
405	8436	8.000000
405	11264	7.000000
405	16137	8.000000
405	10791	8.000000
405	1906	7.000000
405	48	8.000000
405	1463	9.000000
405	449	9.000000
405	1962	8.000000
405	492	8.000000
405	15432	7.000000
411	4665	8.000000
411	5890	6.000000
411	4083	9.000000
411	501	6.000000
411	11032	6.000000
411	6630	6.000000
411	9981	6.000000
411	3978	6.000000
411	11419	6.000000
411	243	9.000000
411	536	8.000000
411	7688	9.000000
411	6549	9.000000
411	3826	8.000000
411	7770	9.000000
411	10016	8.000000
411	15673	8.000000
411	12653	8.000000
411	11971	7.000000
411	2659	8.000000
411	2915	9.000000
411	2929	8.000000
411	32	10.000000
411	15901	9.000000
415	790	10.000000
415	1259	9.000000
415	4382	5.000000
415	17062	10.000000
415	4441	7.000000
415	6035	9.000000
415	6031	9.000000
415	3867	8.000000
415	228	10.000000
415	10678	5.000000
415	2475	9.000000
415	6938	9.000000
415	175	8.000000
415	6612	6.000000
415	6766	7.000000
415	7641	7.000000
415	10725	2.000000
415	14996	9.000000
415	177	9.000000
415	2158	7.000000
415	997	5.000000
415	2258	8.000000
415	2217	5.000000
415	1419	8.000000
415	3368	7.000000
415	4126	7.000000
415	8367	7.000000
415	2042	10.000000
415	728	8.000000
415	1987	8.000000
415	9935	7.000000
415	6939	10.000000
415	56	9.000000
415	11315	9.000000
415	6516	4.000000
415	753	6.000000
416	6836	10.000000
416	1733	9.000000
416	369	9.000000
416	5777	9.000000
416	1807	8.000000
416	13239	8.000000
416	16194	8.000000
416	1595	10.000000
416	1130	9.000000
416	552	8.000000
416	3775	8.000000
416	2262	10.000000
416	631	10.000000
416	9959	3.000000
416	2267	9.000000
416	14116	8.000000
416	3195	10.000000
416	5105	8.000000
416	1868	7.000000
416	5938	3.000000
416	13374	8.000000
416	2268	4.000000
416	13541	10.000000
416	2548	10.000000
416	856	9.000000
416	2755	9.000000
416	5154	10.000000
416	7134	9.000000
416	9486	7.000000
416	16219	10.000000
416	7439	10.000000
418	1526	9.000000
418	3684	9.000000
418	6031	7.000000
418	9	10.000000
418	10846	8.000000
418	8524	8.000000
418	6998	8.000000
418	11358	7.000000
418	21	4.000000
418	16238	6.000000
418	12800	8.000000
418	8972	8.000000
418	851	8.000000
418	2610	7.000000
418	11401	4.000000
418	8106	10.000000
418	4161	8.000000
418	7268	9.000000
418	8744	6.000000
418	1072	9.000000
418	9024	8.000000
418	4621	8.000000
418	15678	9.000000
418	4248	8.000000
418	4870	8.000000
418	7436	9.000000
418	16239	9.000000
421	13303	8.000000
421	12701	10.000000
421	3648	10.000000
421	5807	8.000000
421	1233	7.000000
421	4785	7.000000
421	2280	7.000000
421	2876	9.000000
421	9311	7.000000
421	1695	9.000000
421	4343	9.000000
421	4583	7.000000
421	11692	4.000000
421	5373	8.000000
421	1086	8.000000
421	1482	9.000000
421	3637	5.000000
421	8208	8.000000
421	11855	10.000000
421	3528	8.000000
421	561	9.000000
421	1835	9.000000
421	2760	9.000000
421	3751	7.000000
421	7633	6.000000
421	14594	10.000000
421	7384	10.000000
421	3977	10.000000
421	1960	10.000000
425	14506	9.000000
425	9579	9.000000
425	9449	7.000000
425	89	9.000000
425	2234	9.000000
425	73	10.000000
425	13728	8.000000
425	2434	9.000000
425	481	10.000000
425	6252	10.000000
425	3769	9.000000
425	4579	7.000000
425	3617	7.000000
425	7726	7.000000
425	2438	8.000000
425	2758	8.000000
425	2655	10.000000
425	6255	10.000000
425	13853	8.000000
425	13439	10.000000
425	2025	8.000000
425	14750	9.000000
425	4303	7.000000
425	394	9.000000
425	2076	9.000000
425	5921	8.000000
425	2194	10.000000
425	1504	7.000000
425	8002	8.000000
425	1570	10.000000
425	12813	10.000000
425	3684	5.000000
425	6174	3.000000
425	1932	9.000000
425	1465	10.000000
425	3382	9.000000
425	829	6.000000
425	3764	7.000000
425	438	9.000000
425	6595	8.000000
425	5465	10.000000
425	3442	8.000000
425	2984	8.000000
425	6133	9.000000
425	575	9.000000
425	5203	8.000000
425	6731	8.000000
425	5284	8.000000
425	1612	8.000000
425	8777	9.000000
425	5204	8.000000
425	10735	7.000000
425	2156	8.000000
425	8862	10.000000
425	114	8.000000
425	1481	10.000000
425	6916	8.000000
425	12697	6.000000
425	13046	8.000000
425	2196	9.000000
425	3789	10.000000
425	512	7.000000
425	1199	10.000000
425	13357	8.000000
425	5627	8.000000
425	120	7.000000
425	2491	8.000000
425	3409	10.000000
425	97	10.000000
425	2803	5.000000
425	8464	10.000000
425	8268	10.000000
425	4544	9.000000
425	8510	10.000000
425	15521	8.000000
425	4946	8.000000
425	11630	9.000000
425	16318	8.000000
425	6940	7.000000
425	2816	7.000000
425	12612	7.000000
425	4933	9.000000
425	10032	10.000000
425	408	10.000000
425	1315	9.000000
425	727	9.000000
425	2158	6.000000
425	2640	9.000000
425	997	9.000000
425	1568	9.000000
425	1832	9.000000
425	2695	8.000000
425	16303	9.000000
425	10016	9.000000
425	1086	10.000000
425	1225	10.000000
425	4028	7.000000
425	7638	9.000000
425	3953	9.000000
425	13067	10.000000
425	14052	9.000000
425	13039	8.000000
425	3485	7.000000
425	352	9.000000
425	8099	8.000000
425	2454	9.000000
425	7720	8.000000
425	2983	5.000000
425	4312	9.000000
425	2755	9.000000
425	7135	10.000000
425	6788	8.000000
425	7947	8.000000
425	3125	7.000000
425	15869	10.000000
425	2412	10.000000
425	1018	10.000000
425	10118	8.000000
425	8709	9.000000
425	441	7.000000
425	10159	10.000000
425	1421	5.000000
425	3930	6.000000
425	6816	8.000000
425	2244	9.000000
425	765	7.000000
425	1635	9.000000
425	13737	8.000000
425	3296	9.000000
425	2623	9.000000
425	2213	9.000000
425	10782	9.000000
425	15077	8.000000
425	4195	9.000000
425	8662	9.000000
425	9636	8.000000
425	193	8.000000
425	1207	9.000000
425	3360	7.000000
425	5201	9.000000
425	7915	8.000000
427	11476	10.000000
427	8640	10.000000
427	5702	8.000000
427	770	9.000000
427	391	9.000000
427	3165	9.000000
427	4286	5.000000
427	760	5.000000
427	253	6.000000
427	1295	9.000000
427	92	9.000000
427	5341	8.000000
427	3453	10.000000
427	3692	9.000000
427	3440	9.000000
427	4830	10.000000
427	726	7.000000
427	15876	8.000000
427	8707	6.000000
427	949	8.000000
427	8424	8.000000
427	595	8.000000
427	5075	8.000000
427	1867	9.000000
427	2165	8.000000
427	6913	10.000000
427	5997	5.000000
428	1611	6.000000
428	8011	4.000000
428	734	9.000000
428	585	2.000000
428	150	6.000000
428	918	8.000000
428	809	10.000000
428	7181	8.000000
428	2700	9.000000
428	4946	7.000000
428	1032	8.000000
428	1424	8.000000
428	1911	9.000000
428	7388	7.000000
428	25	9.000000
428	967	10.000000
428	2658	9.000000
428	3640	8.000000
428	2640	6.000000
428	5518	10.000000
428	388	10.000000
428	7515	10.000000
428	8084	10.000000
428	609	10.000000
428	7634	7.000000
428	2006	10.000000
428	49	5.000000
429	1259	7.000000
429	281	8.000000
429	2746	9.000000
429	927	9.000000
429	329	7.000000
429	1289	8.000000
429	1290	8.000000
429	643	7.000000
429	1473	7.000000
429	951	5.000000
429	6109	6.000000
429	3389	7.000000
429	13548	9.000000
429	6046	8.000000
429	1885	7.000000
429	591	8.000000
429	9667	7.000000
429	4545	9.000000
429	2755	9.000000
429	64	7.000000
429	137	6.000000
429	1303	9.000000
429	11141	7.000000
429	2743	8.000000
429	1445	8.000000
429	12127	7.000000
429	753	6.000000
431	12016	9.000000
431	4660	10.000000
431	5345	9.000000
431	12488	9.000000
431	2528	8.000000
431	7141	7.000000
431	395	7.000000
431	14577	10.000000
431	11548	9.000000
431	1916	8.000000
431	2093	8.000000
431	533	8.000000
431	2834	6.000000
431	455	7.000000
431	600	9.000000
431	12087	9.000000
431	468	9.000000
431	2216	9.000000
431	16057	10.000000
431	3446	8.000000
431	2860	9.000000
431	6720	7.000000
431	9245	8.000000
431	3712	7.000000
431	13107	5.000000
431	3399	8.000000
431	7549	7.000000
431	4370	8.000000
431	6043	9.000000
431	14838	6.000000
431	6777	6.000000
431	1447	7.000000
431	5627	8.000000
431	775	9.000000
431	6420	9.000000
431	9976	8.000000
431	1649	7.000000
431	10672	8.000000
431	15402	8.000000
431	7571	8.000000
431	16369	8.000000
431	2212	9.000000
431	1032	8.000000
431	2024	8.000000
431	16367	8.000000
431	388	8.000000
431	4114	6.000000
431	4050	8.000000
431	10517	8.000000
431	3440	8.000000
431	10528	9.000000
431	10073	8.000000
431	7515	8.000000
431	16370	8.000000
431	14138	8.000000
431	13238	10.000000
431	16149	8.000000
431	9723	9.000000
431	7506	8.000000
431	1631	10.000000
431	10662	10.000000
431	6086	8.000000
431	5098	8.000000
431	595	10.000000
431	14743	7.000000
431	10685	8.000000
431	1564	7.000000
431	4069	9.000000
431	7452	8.000000
431	5443	8.000000
431	2780	8.000000
431	10159	1.000000
431	12456	7.000000
431	5844	9.000000
431	5768	8.000000
431	14030	7.000000
431	799	8.000000
431	300	7.000000
431	2732	7.000000
431	1131	8.000000
431	5439	6.000000
431	14593	8.000000
431	7201	7.000000
431	13606	9.000000
431	13895	7.000000
431	5523	9.000000
431	4903	8.000000
431	178	9.000000
431	9419	7.000000
431	696	8.000000
431	5019	10.000000
432	917	9.000000
432	8236	10.000000
432	15442	9.000000
432	16394	10.000000
432	281	10.000000
432	1570	6.000000
432	228	10.000000
432	6987	10.000000
432	13852	10.000000
432	11782	10.000000
432	6811	8.000000
432	16355	5.000000
432	2905	10.000000
432	9495	7.000000
432	11437	10.000000
432	5423	10.000000
432	4409	10.000000
432	4002	10.000000
432	16396	10.000000
432	2978	9.000000
432	13485	9.000000
432	4001	10.000000
432	1656	10.000000
432	1119	10.000000
432	167	10.000000
432	14719	10.000000
432	4539	10.000000
432	2755	6.000000
432	16397	10.000000
432	7587	10.000000
432	3374	9.000000
432	6061	10.000000
432	12317	10.000000
432	1982	10.000000
432	492	9.000000
432	2519	9.000000
432	16395	10.000000
432	4852	10.000000
432	10516	6.000000
437	820	10.000000
437	2655	8.000000
437	3095	7.000000
437	14054	5.000000
437	2884	9.000000
437	10672	7.000000
437	3133	9.000000
437	3035	8.000000
437	2555	8.000000
437	7294	10.000000
437	1264	10.000000
437	4772	9.000000
437	7665	10.000000
437	14264	9.000000
437	1856	10.000000
437	2916	10.000000
437	1268	10.000000
437	3547	5.000000
437	64	9.000000
437	1562	9.000000
438	10317	9.000000
438	11542	5.000000
438	12400	9.000000
438	793	8.000000
438	4651	7.000000
438	1541	10.000000
438	1239	9.000000
438	12949	9.000000
438	14287	7.000000
438	1378	7.000000
438	1091	9.000000
438	6059	9.000000
438	4674	8.000000
438	9222	8.000000
438	2522	10.000000
438	8037	8.000000
438	801	10.000000
438	7635	8.000000
438	15553	10.000000
438	2785	7.000000
438	14071	8.000000
438	5654	9.000000
438	16150	3.000000
438	12008	8.000000
438	6724	9.000000
438	12872	4.000000
438	16430	7.000000
438	143	9.000000
439	734	5.000000
439	2252	5.000000
439	2332	7.000000
439	3840	6.000000
439	735	8.000000
439	4286	7.000000
439	845	5.000000
439	840	8.000000
439	2926	8.000000
439	1256	9.000000
439	1094	9.000000
439	1630	6.000000
439	366	7.000000
439	4055	10.000000
439	599	9.000000
439	3692	6.000000
439	1203	7.000000
439	4161	8.000000
439	2387	7.000000
439	8578	6.000000
439	7579	7.000000
439	171	3.000000
439	198	5.000000
439	2326	7.000000
441	16442	10.000000
441	14447	10.000000
441	12944	10.000000
441	11567	9.000000
441	11851	10.000000
441	1317	10.000000
441	13125	10.000000
441	4673	10.000000
441	15074	10.000000
441	2463	10.000000
441	2468	10.000000
441	2049	10.000000
441	14242	10.000000
441	3501	8.000000
441	6028	8.000000
441	13059	5.000000
441	442	10.000000
441	2717	10.000000
441	8306	10.000000
441	9217	8.000000
441	16441	10.000000
441	2587	8.000000
444	4053	8.000000
444	820	8.000000
444	6614	8.000000
444	2162	6.000000
444	2087	9.000000
444	2742	5.000000
444	2751	8.000000
444	648	8.000000
444	6922	9.000000
444	1709	8.000000
444	3987	9.000000
444	11686	9.000000
444	4166	6.000000
444	1681	9.000000
444	53	10.000000
444	797	9.000000
444	2141	6.000000
444	708	9.000000
444	699	10.000000
444	264	9.000000
444	803	9.000000
444	32	9.000000
444	765	9.000000
444	4693	8.000000
444	10155	6.000000
447	14325	9.000000
447	10000	7.000000
447	4660	10.000000
447	16509	10.000000
447	370	9.000000
447	12752	10.000000
447	226	7.000000
447	5438	6.000000
447	180	6.000000
447	1762	5.000000
447	2337	6.000000
447	4473	7.000000
447	3704	4.000000
447	15118	8.000000
447	1600	7.000000
447	16513	5.000000
447	5310	7.000000
447	16506	9.000000
447	391	7.000000
447	297	9.000000
447	653	8.000000
447	813	10.000000
